tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
1173,2013-09-18 18:53:29,2013-09-18 19:13:02,531,Forsyth St & Broome St,40.71893904,-73.99266288,340,Madison St & Clinton St,40.71269042,-73.98776323,17451,Subscriber,1952,male,""
234,2017-04-02 19:13:00,2017-04-02 19:16:55,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3176,W 64 St & West End Ave,40.77452835,-73.98753759,15953,Subscriber,1944,female,""
529,2016-06-11 13:10:03,2016-06-11 13:18:52,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,391,Clark St & Henry St,40.69760127,-73.99344559,19881,Subscriber,1999,male,""
111,2014-04-20 12:09:15,2014-04-20 12:11:06,412,Forsyth St & Canal St,40.7158155,-73.99422366,307,Canal St & Rutgers St,40.71427487,-73.98990025,20818,Subscriber,1997,female,""
296,2016-09-20 12:30:50,2016-09-20 12:35:47,147,Greenwich St & Warren St,40.71542197,-74.01121978,316,Fulton St & William St,40.70955958,-74.00653609,25593,Subscriber,1947,male,""
411,2016-09-20 21:43:14,2016-09-20 21:50:06,511,E 14 St & Avenue B,40.72938685,-73.97772429,382,University Pl & E 14 St,40.73492695,-73.99200509,18366,Subscriber,1998,male,""
188,2014-03-05 08:54:05,2014-03-05 08:57:13,309,Murray St & West St,40.7149787,-74.013012,332,Cherry St,40.71219906,-73.97948148,20156,Subscriber,1949,male,""
803,2017-06-18 17:11:49,2017-06-18 17:25:13,266,Avenue D & E 8 St,40.72368361,-73.97574813,229,Great Jones St,40.72743423,-73.99379025,21574,Subscriber,1950,male,""
1154,2014-06-27 22:12:27,2014-06-27 22:31:41,345,W 13 St & 6 Ave,40.73649403,-73.99704374,276,Duane St & Greenwich St,40.71748752,-74.0104554,21625,Subscriber,1998,male,""
329,2016-05-19 21:24:57,2016-05-19 21:30:27,3109,Banker St & Meserole Ave,40.72606,-73.95621,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,25009,Subscriber,1996,male,""
144,2016-07-17 16:46:13,2016-07-17 16:48:37,295,Pike St & E Broadway,40.71406667,-73.99293911,307,Canal St & Rutgers St,40.71427487,-73.98990025,18818,Subscriber,1945,male,""
414,2017-09-24 18:48:10,2017-09-24 18:55:05,128,MacDougal St & Prince St,40.72710258,-74.00297088,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,29960,Subscriber,1950,male,""
314,2016-07-28 10:54:03,2016-07-28 10:59:18,3266,Kiosk in a box Deployment,40.70861098096821,-73.92850399017334,3266,Kiosk in a box Deployment,40.70861098096821,-73.92850399017334,22371,Subscriber,1952,male,""
804,2013-11-13 11:36:29,2013-11-13 11:49:53,143,Clinton St & Joralemon St,40.69239502,-73.99337909,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,16453,Subscriber,1952,male,""
929,2018-04-26 09:41:22.037,2018-04-26 09:56:51.616,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,519,Pershing Square North,40.751873,-73.977706,27973,Subscriber,1996,female,""
285,2017-09-25 20:35:03,2017-09-25 20:39:48,3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.975232094526291,3368,5 Ave & 3 St,40.6728155,-73.98352355,27267,Subscriber,2000,male,""
801,2017-08-17 12:11:14,2017-08-17 12:24:36,476,E 31 St & 3 Ave,40.74394314,-73.97966069,297,E 15 St & 3 Ave,40.734232,-73.986923,17636,Subscriber,1998,male,""
311,2014-09-26 08:10:29,2014-09-26 08:15:40,237,E 11 St & 2 Ave,40.73047309,-73.98672378,382,University Pl & E 14 St,40.73492695,-73.99200509,16580,Subscriber,1952,female,""
756,2013-10-02 13:21:24,2013-10-02 13:34:00,247,Perry St & Bleecker St,40.73535398,-74.00483091,285,Broadway & E 14 St,40.73454567,-73.99074142,17331,Subscriber,1950,male,""
414,2015-10-09 15:01:29,2015-10-09 15:08:23,509,9 Ave & W 22 St,40.7454973,-74.00197139,442,W 27 St & 7 Ave,40.746647,-73.993915,23204,Subscriber,1951,male,""
1430,2015-09-18 17:30:18,2015-09-18 17:54:09,2004,6 Ave & Broome St,40.724399,-74.004704,476,E 31 St & 3 Ave,40.74394314,-73.97966069,22181,Subscriber,1952,male,""
312,2017-09-19 14:38:08,2017-09-19 14:43:20,174,E 25 St & 1 Ave,40.7381765,-73.97738662,540,Lexington Ave & E 29 St,40.743115553764859,-73.982153534889221,25256,Subscriber,1998,unknown,""
686,2014-07-24 08:26:54,2014-07-24 08:38:20,345,W 13 St & 6 Ave,40.73649403,-73.99704374,358,Christopher St & Greenwich St,40.73291553,-74.00711384,20798,Subscriber,1939,male,""
498,2017-10-09 19:06:22,2017-10-09 19:14:41,72,W 52 St & 11 Ave,40.76727216,-73.99392888,529,W 42 St & 8 Ave,40.7575699,-73.99098507,21259,Subscriber,1946,male,""
175,2017-07-06 14:59:02,2017-07-06 15:01:57,3310,14 St & 7 Ave,40.663779,-73.98396846,3313,6 Ave & 12 St,40.6663181,-73.9854617,19478,Subscriber,1947,female,""
316,2016-07-02 11:37:53,2016-07-02 11:43:10,453,W 22 St & 8 Ave,40.74475148,-73.99915362,458,11 Ave & W 27 St,40.751396,-74.005226,17410,Subscriber,1949,male,""
184,2018-04-09 20:32:04.873,2018-04-09 20:35:09.854,448,W 37 St & 10 Ave,40.75660359,-73.9979009,3635,W 36 St & 9 Ave,40.754623240291053,-73.99516761302948,15375,Subscriber,1900,male,""
890,2016-04-20 13:10:22,2016-04-20 13:25:12,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,23777,Subscriber,1951,female,""
882,2018-05-05 18:55:43.474,2018-05-05 19:10:25.492,229,Great Jones St,40.72743423,-73.99379025,426,West St & Chambers St,40.71754834,-74.01322069,14839,Customer,1999,male,""
674,2013-09-26 11:08:43,2013-09-26 11:19:57,487,E 20 St & FDR Drive,40.73314259,-73.97573881,459,W 20 St & 11 Ave,40.746745,-74.007756,16362,Subscriber,1950,male,""
144,2018-05-30 16:42:24.524,2018-05-30 16:44:48.942,388,W 26 St & 10 Ave,40.749717753,-74.002950346,494,W 26 St & 8 Ave,40.74734825,-73.99723551,25504,Subscriber,1952,male,""
119,2016-09-23 17:50:12,2016-09-23 17:52:12,474,5 Ave & E 29 St,40.7451677,-73.98683077,486,Broadway & W 29 St,40.7462009,-73.98855723,21211,Subscriber,1950,male,""
162,2018-04-25 23:52:44.114,2018-04-25 23:55:26.211,391,Clark St & Henry St,40.69760127,-73.99344559,392,Jay St & Tech Pl,40.695065,-73.987167,17337,Subscriber,1999,male,""
171,2015-12-04 16:03:42,2015-12-04 16:06:34,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,502,Henry St & Grand St,40.714215,-73.981346,22248,Subscriber,1952,male,""
1548,2014-07-10 07:31:59,2014-07-10 07:57:47,478,11 Ave & W 41 St,40.76030096,-73.99884222,337,Old Slip & Front St,40.7037992,-74.00838676,18383,Subscriber,1951,male,""
2253,2018-03-23 15:09:44.569,2018-03-23 15:47:17.853,453,W 22 St & 8 Ave,40.74475148,-73.99915362,453,W 22 St & 8 Ave,40.74475148,-73.99915362,17395,Subscriber,1952,male,""
1169,2017-06-14 18:12:19,2017-06-14 18:31:48,3409,Bergen St & Smith St,40.6867443,-73.99063168,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,25222,Subscriber,1999,male,""
396,2018-04-27 12:51:34.642,2018-04-27 12:58:10.756,405,Washington St & Gansevoort St,40.739323,-74.008119,383,Greenwich Ave & Charles St,40.735238,-74.000271,28571,Subscriber,1951,male,""
303,2017-11-03 14:58:12,2017-11-03 15:03:15,491,E 24 St & Park Ave S,40.74096374,-73.98602213,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,25831,Subscriber,1949,male,""
433,2016-07-07 11:45:04,2016-07-07 11:52:17,330,Reade St & Broadway,40.71450451,-74.00562789,263,Elizabeth St & Hester St,40.717590818059804,-73.996224403381348,25213,Subscriber,1949,male,""
461,2018-02-26 08:39:01.112,2018-02-26 08:46:42.718,3373,3 St & 3 Ave,40.6750705,-73.98775226,3411,Bond St & Bergen St,40.6849668,-73.98620772,31538,Subscriber,1951,male,""
2020,2017-04-17 12:46:23,2017-04-17 13:20:03,2008,Little West St & 1 Pl,40.70569254,-74.01677685,484,W 44 St & 5 Ave,40.75500254,-73.98014437,14729,Subscriber,1948,male,""
719,2013-09-19 08:33:29,2013-09-19 08:45:28,291,Madison St & Montgomery St,40.713126,-73.984844,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17618,Subscriber,1947,male,""
168,2017-08-30 11:11:46,2017-08-30 11:14:34,3159,W 67 St & Broadway,40.77492513,-73.98266566,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.988885879516587,14895,Subscriber,1996,male,""
420,2018-01-22 23:39:31.961,2018-01-22 23:46:32.713,361,Allen St & Hester St,40.71605866,-73.99190759,376,John St & William St,40.70862144,-74.00722156,31044,Subscriber,1998,male,""
450,2017-05-12 12:38:56,2017-05-12 12:46:27,296,Division St & Bowery,40.71413089,-73.9970468,332,Cherry St,40.71219906,-73.97948148,24875,Subscriber,1998,male,""
485,2014-08-27 18:51:45,2014-08-27 18:59:50,152,Warren St & Church St,40.71473993,-74.00910627,306,Cliff St & Fulton St,40.70823502,-74.00530063,20734,Subscriber,1949,female,""
160,2018-03-27 07:48:51.817,2018-03-27 07:51:32.743,309,Murray St & West St,40.7149787,-74.013012,426,West St & Chambers St,40.71754834,-74.01322069,33226,Subscriber,1946,male,""
3237,2013-08-14 15:55:41,2013-08-14 16:49:38,439,E 4 St & 2 Ave,40.7262807,-73.98978041,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19624,Subscriber,1942,male,""
937,2013-11-19 14:19:15,2013-11-19 14:34:52,303,Mercer St & Spring St,40.72362738,-73.99949601,2000,Front St & Washington St,40.70255088,-73.98940236,17132,Subscriber,1951,male,""
597,2017-12-02 17:47:48,2017-12-02 17:57:45,504,1 Ave & E 16 St,40.73221853,-73.98165557,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,15252,Subscriber,1996,male,""
147,2017-08-21 13:07:43,2017-08-21 13:10:11,446,W 24 St & 7 Ave,40.74487634,-73.99529885,334,W 20 St & 7 Ave,40.74238787,-73.99726235,25855,Subscriber,1996,male,""
403,2013-10-30 22:27:56,2013-10-30 22:34:39,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,18914,Subscriber,1996,male,""
702,2017-09-09 15:04:24,2017-09-09 15:16:06,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,357,E 11 St & Broadway,40.73261787,-73.99158043,25854,Subscriber,1996,female,""
